province,make,model,model_year,condition,vehicles,price_p10,price_p25,price_median,price_p75,price_p90,price_mean,mileage_median,days_on_market_median
QC,Hyundai,Kona,2023,Used,77,21295,21995,23995,25995,28992,24471,51000,11
QC,Hyundai,Kona,2024,Used,79,24396,25882,26995,28995,30000,27564,35670,24
QC,Hyundai,Kona,2025,Used,69,26955,27983,28998,31980,37935,30950,32461,39
QC,Hyundai,Kona,2026,New,857,34021,36428,39698,42249,46049,39445,20,50
QC,Hyundai,Kona,2026,Used,46,30192,32980,36679,40574,48053,37483,2162,58
QC,Hyundai,Kona,2027,New,578,30733,32280,34599,37866,40719,35223,20,19
QC,Hyundai,Kona Electric,2021,Used,11,15990,19498,20488,21236,23488,20126,78896,4
QC,Hyundai,Kona Electric,2023,Used,22,22520,23995,25736,26894,27766,25383,75665,14
QC,Hyundai,Kona Electric,2026,New,301,38312,39134,43999,47198,48149,43245,20,18
QC,Hyundai,Palisade,2020,Used,19,23795,25172,26992,28064,29979,26763,112093,25
QC,Hyundai,Palisade,2021,Used,13,24732,26987,28950,29999,32255,28501,111837,25
QC,Hyundai,Palisade,2023,Used,43,35995,38495,39995,41995,42995,39615,55552,25
QC,Hyundai,Palisade,2024,Used,22,42094,43995,44996,47992,49425,45393,48728,34
QC,Hyundai,Palisade,2025,Used,24,44923,45670,47741,52616,53611,48696,28974,29
QC,Hyundai,Palisade,2026,New,375,64842,65389,66148,66438,68220,66020,10,27
QC,Hyundai,Palisade,2026,Used,22,55194,60120,63672,67641,71604,63523,10552,39
QC,Hyundai,Palisade,2027,New,36,62064,64492,67184,70266,72266,67062,10,8
QC,Hyundai,Santa,2026,New,31,46628,47348,51168,57146,60470,52263,10,59
QC,Hyundai,Santa Cruz,2022,Used,16,25499,28666,30245,31995,32995,29948,65290,33
QC,Hyundai,Santa Cruz,2023,Used,19,29967,29992,31695,33492,34195,32510,60952,24
QC,Hyundai,Santa Cruz,2024,Used,23,30094,31992,34999,36995,37798,34388,45964,33
QC,Hyundai,Santa Fe,2013,Used,10,6535,6906,7499,7995,8279,7625,185946,24
QC,Hyundai,Santa Fe,2014,Used,13,7193,8995,9799,10495,11991,9630,153738,37
QC,Hyundai,Santa Fe,2015,Used,20,7983,8994,9742,10940,13170,10166,144760,32
QC,Hyundai,Santa Fe,2016,Used,19,8798,10986,11999,13131,14137,11758,145221,24
QC,Hyundai,Santa Fe,2017,Used,56,9997,11496,12997,14488,14997,13023,134808,26
QC,Hyundai,Santa Fe,2018,Used,39,10759,13245,14992,16982,18097,14860,106773,43
